st,rptdate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40
IN,6/30/2021,4644,4726,5098,362355,289165,46883045,677,694,560305,3551,249,1303,387,328,40,1781,57,299,62,77,7,20619,349991,53178148,791589,36,547,93463,0,377614,460,17,268,44270,9391,2,55,8195,2635,32652
IN,7/31/2021,14307,10673,3382,375728,276371,45528719,2222,1537,241522,3472,192,1483,400,265,54,1658,42,370,76,87,13,7219,100598,15112157,1094137,35,488,76947,0,464435,331,8,92,13708,190,1,12,1788,0,125340
IN,8/31/2021,11121,10956,3935,484425,348256,57017409,2242,2211,158511,1451,258,2550,204,213,39,403,61,1033,45,73,10,3386,29873,4281855,1324189,26,337,50910,0,323875,301,12,97,16284,2854,0,0,0,0,251494
IN,9/30/2021,4019,4464,2570,128011,145588,23599861,505,583,90384,1017,142,2712,235,104,42,305,39,1350,51,47,11,3993,26721,3858062,706356,32,469,75819,14667,198127,0,10,131,19476,0,0,0,0,0,0
IN,10/31/2021,1406,1610,1393,20562,46582,7275643,119,143,95448,670,122,953,217,24,74,225,32,432,60,4,26,3938,35981,5265235,170329,47,691,96649,824,202631,9192,16,159,23571,9192,0,0,0,0,476324
IN,11/30/2021,659,1261,3966,43983,269513,40563824,63,159,101639,470,42,723,153,31,35,134,6,230,42,8,11,5995,32605,4654382,157309,35,448,73459,1134,281481,2339,31,329,53719,2339,1,11,1639,0,334087
IN,12/31/2021,435,547,595,33168,35090,5337306,33,45,68807,439,53,1023,85,48,27,102,12,321,23,12,9,2700,23636,3274561,180053,29,635,96761,284,184139,7006,47,567,91839,7006,1,18,2682,0,250625
IN,1/31/2022,224,288,539,31536,31657,4969377,14,26,65344,537,48,996,46,43,13,128,18,265,9,9,3,3067,26884,3960351,173490,37,595,92046,320,152536,2809,15,244,36356,2809,0,0,0,0,324908
IN,2/28/2022,234,291,637,31615,31923,4810605,9,17,56400,487,57,1593,54,116,10,159,20,356,15,36,4,3061,24813,3594244,252630,44,682,111959,264,196219,7940,20,234,44988,7940,0,0,0,0,806775
IN,3/31/2022,262,678,703,38414,37738,5636428,13,66,170816,739,223,866,81,54,24,257,48,282,29,26,10,6951,80982,12542493,139548,49,829,132246,272,583950,2822,29,470,70120,2822,1,13,1937,0,1775268
IN,4/30/2022,133,1087,660,40702,37844,5599034,7,80,119835,576,100,1311,214,44,42,191,24,472,41,16,9,5805,55886,9233256,185685,52,958,154921,255,949715,21175,38,537,92019,21175,0,0,0,0,2835480
IN,5/31/2022,89,193,524,5499,24226,3565008,6,25,113943,486,111,1818,133,91,37,145,37,689,43,29,11,6018,90619,14637616,204521,62,1867,292387,105,382004,4671,27,327,48723,4671,0,0,0,0,2064469
IN,6/30/2022,64,161,902,4202,27737,4313504,9,22,181158,320,128,1033,120,84,30,81,31,360,34,33,9,7632,156303,23663444,117503,56,1505,240259,110,357515,13918,22,359,54435,13918,1,26,3874,0,13502753
IN,7/31/2022,55,141,614,4557,14635,2235155,6,25,98990,364,170,780,184,57,43,118,52,287,46,25,15,4550,69011,10576814,93630,62,1766,269955,39,549478,14967,25,455,68772,14967,3,100,14900,0,2364931
IN,8/31/2022,220,324,298,3355,9861,1507112,75,96,137228,374,113,872,137,84,35,109,44,284,50,29,15,6349,98687,14899103,104976,44,1237,196728,41,176498,5124,28,558,83067,5124,4,39,5811,0,1297253
IN,9/30/2022,82,172,166,3282,6147,936744,21,29,145585,364,94,472,103,33,25,120,29,149,38,9,10,5245,89791,13606631,57828,17,543,84737,23,142586,5795,21,238,35749,5795,0,0,0,0,543782
IN,10/31/2022,34,141,183,2513,8218,1218290,4,34,229515,229,77,438,78,39,26,62,25,145,25,12,12,7796,157135,23383738,71568,15,415,61927,21,1942173,8026,28,404,64985,8026,0,0,0,0,337006
KS,3/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,4/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,5/31/2020,30988,18297,12189,145377,121930,27613279,10962,7061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,6/30/2020,14295,4819,4819,1518090,95833,38378534,2496,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4618542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,7/31/2020,23108,5425,5425,352117,151338,65247881,3364,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,8/31/2020,55971,3803,3803,974886,121756,53675599,5059,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3745175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,9/30/2020,50078,385,385,939576,88594,20195692,6433,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3546653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,10/31/2020,29914,556,556,427760,46775,11390793,5483,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1811031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,11/30/2020,19773,92,167,215346,23214,5719912,2342,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,12/31/2020,21407,79,546,184555,44059,9902100,1887,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1/31/2021,24915,13,13,130609,42,13615,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,2/28/2021,7640,1108,186,131879,10214,2557136,307,171,121665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,3/31/2021,1636,420,116,79239,13784,3663699,149,87,65455,681,0,0,0,0,0,86,0,0,0,0,0,0,0,0,294584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,4/30/2021,1006,351,522,59844,22925,5878340,69,49,36919,2487,0,0,0,0,0,417,0,0,0,0,0,0,0,0,214174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,5/31/2021,1076,396,230,42484,15743,3974270,85,64,26741,2577,0,5,0,1,0,530,0,1,0,1,0,0,0,0,159123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,6/30/2021,668,282,257,34460,18182,4460487,107,83,16278,3518,0,53,0,20,0,793,0,1,0,0,0,0,0,0,134119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,7/31/2021,714,285,192,28499,9934,2500909,143,85,18565,3345,3,25,1,4,0,1027,0,6,0,2,0,0,0,0,110590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,8/31/2021,873,367,383,29466,17458,4393979,130,97,12008,2623,9,483,2,223,0,617,4,227,1,119,0,0,0,0,196746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,9/30/2021,1808,859,354,14739,11075,2987483,94,78,3664,1808,21,1039,4,397,0,438,6,351,2,185,0,0,0,0,261665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,10/31/2021,886,824,427,7765,7765,1760176,33,29,0,1571,15,654,2,166,0,329,4,126,1,38,0,0,0,0,154794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,11/30/2021,1,1,71,18812,18812,2466441,0,0,0,1929,9,1147,1,176,0,654,4,264,0,85,0,0,0,0,265702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,12/31/2021,0,0,57,3536,3536,860044,0,0,0,1566,41,1205,33,287,0,468,15,336,19,42,0,0,0,0,238846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,1/31/2022,2,0,37,3084,3084,625843,0,0,0,1197,79,1422,160,250,0,369,35,514,11,98,0,0,0,0,271868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,2/28/2022,0,0,108,2889,2889,601555,0,0,0,1120,72,927,54,130,0,202,39,228,29,78,0,0,0,0,147281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,3/31/2022,0,0,53,2559,2321,685161,0,0,238,1055,92,912,96,146,4,278,5,227,34,34,0,0,0,0,144384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,4/30/2022,1,1,31,2566,2370,469259,1,1,196,578,130,776,143,68,0,171,15,94,47,14,0,0,0,0,116130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,5/31/2022,0,0,39,2955,2275,483616,0,0,680,648,15,1616,23,210,0,166,2,297,3,54,0,0,0,0,237824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,6/30/2022,1,1,49,2929,2008,416973,0,0,921,728,291,2111,186,233,16,208,160,453,43,97,13,0,0,0,309094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,7/31/2022,0,0,22,2681,2108,429086,0,0,0,598,96,1128,59,79,25,162,57,207,5,28,0,0,0,0,168259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,8/31/2022,0,0,30,2900,2105,413533,0,0,795,607,100,1708,303,280,10,203,17,359,148,106,2,0,0,0,252699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,9/30/2022,0,0,36,3190,2556,577178,0,0,634,494,116,1273,140,266,34,123,12,306,30,103,2,0,0,0,190093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,10/31/2022,0,0,23,2319,1699,378658,0,0,620,578,164,1396,115,239,6,244,97,578,26,113,6,0,0,0,267224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KS,11/30/2022,0,0,22,2366,1828,332729,0,0,538,651,123,1224,52,253,6,152,49,279,10,82,3,0,0,0,235009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,3/31/2020,51897,33461,0,369264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,4/30/2020,60017,57686,217784,460048,627438,112938678,0,0,40715,355,0,133,0,0,0,0,0,0,0,0,0,0,0,0,1713681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,5/31/2020,20290,13894,31163,296906,313851,56736332,0,0,15117,151,0,335,0,335,0,0,0,0,0,0,0,0,0,0,802758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,6/30/2020,13772,3680,25971,198393,312137,65534593,0,0,45635,496,0,380,0,0,0,0,0,0,0,0,0,0,0,0,567933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,7/31/2020,11442,1561,16816,252024,295431,61200584,0,0,53519,34,0,170,0,0,0,0,0,0,0,0,0,4,10,1800,558527,3,9,1620,0,0,0,0,0,0,0,0,0,0,0,0
KY,8/31/2020,9885,572,15798,530613,530613,115267976,0,0,66974,107,0,70,0,0,0,0,0,0,0,0,0,3,21,3676,853594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,9/30/2020,9034,240,8852,123143,283013,58776133,0,0,60318,112,0,59,0,0,0,0,0,0,0,0,0,19,28,16894,334212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,10/31/2020,17635,1679,12390,305671,239140,50275392,0,0,23632,57,0,79,0,0,0,0,0,0,0,0,0,23,10,18241,780210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,11/30/2020,10522,1917,11877,230548,230548,47474839,0,0,83325,99,0,43,0,0,0,0,0,0,0,0,0,116,135,57166,527571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,12/31/2020,20800,3116,12191,169303,159415,33576836,0,0,76194,103,0,86,0,0,0,0,0,0,0,0,0,106,74,61909,799203,1,3,1774,0,0,0,0,0,0,0,0,0,0,0,0
KY,1/31/2021,75336,23227,6540,147701,147701,45095651,0,0,69606,85,0,81,0,0,0,0,0,0,0,0,0,121,242,118104,2146805,20,40,11890,0,2898,2898,0,0,0,0,0,0,0,0,0
KY,2/28/2021,223176,3870,4063,146902,146902,38312306,0,0,85908,262,4,29,14,0,0,0,0,0,0,0,0,641,52,462934,5923641,272,17,147351,0,18646,18646,0,0,0,0,0,0,0,0,0
KY,3/31/2021,59774,5190,2954,136715,136715,31246498,0,0,72766,547,8,125,5,0,0,0,0,0,0,0,0,507,29,395717,1743092,226,11,135304,0,14206,13502,0,0,0,0,0,0,0,0,0
KY,4/30/2021,7030,14421,1796,96743,96743,21506557,0,0,30269,175,6,157,6,31,0,0,0,0,0,0,0,260,6,209334,324137,85,3,49327,0,9094,9094,0,0,0,0,0,0,0,0,0
KY,5/31/2021,4413,1889,2039,83975,83975,17561206,0,0,24883,278,0,278,0,45,0,0,0,0,0,0,0,185,17,88781,270642,58,7,42287,0,2050,2050,0,0,0,0,0,0,0,0,0
KY,6/30/2021,69180,330,1873,94899,94899,21307955,0,0,26488,175,3,323,5,30,5,0,0,0,0,0,0,77,44,45614,1844714,6,4,4063,1112,0,0,0,0,0,0,0,0,0,0,569259
KY,7/31/2021,10832,246,1822,89614,89614,19665573,0,0,28100,280,12,170,2,15,2,0,0,0,0,0,0,200,274,100772,413782,36,78,24829,0,0,0,0,0,0,0,0,0,0,0,866283
KY,8/31/2021,3397,339,8734,99812,99173,21501537,0,0,22580,590,16,134,17,25,0,0,0,0,0,0,0,164,308,233964,238957,85,213,135846,0,696,696,0,0,0,0,0,0,0,0,401470
KY,9/30/2021,2207,339,8098,55160,55160,11882589,0,0,22580,301,15,306,16,25,8,0,0,0,0,0,0,72,129,53234,189353,22,79,28662,0,360,60,0,0,0,0,0,0,0,0,190005
KY,10/31/2021,1911,85,5359,26469,26469,6400417,0,0,3389,409,29,409,19,39,0,0,0,0,0,0,0,172,153,167704,182096,106,65,140367,26469,0,0,0,0,0,0,0,0,0,0,729583
KY,11/30/2021,2047,76,4759,23628,23628,5177364,0,0,4378,415,39,416,29,48,0,0,0,0,0,0,0,264,106,344146,182778,225,44,304048,20153,2874,2070,0,0,0,0,0,0,0,0,263554
KY,12/31/2021,1863,101,4893,22284,22284,4944554,0,0,2792,338,34,338,29,66,0,0,0,0,0,0,0,352,133,416834,157469,271,28,362332,19733,0,0,0,0,0,0,0,0,0,0,64092
KY,1/31/2022,711,0,3320,115861,115861,3488796,0,0,2797,257,35,257,48,63,0,0,0,0,0,0,0,280,105,466367,240895,235,40,309302,13850,0,0,0,0,0,0,0,0,0,0,33309
KY,2/28/2022,540,0,3250,13783,13783,3060282,0,0,2602,133,44,220,52,219,0,0,0,0,0,0,0,390,210,454813,78011,309,52,427512,11805,1056,0,0,0,0,0,0,0,0,0,8248
KY,3/31/2022,1435,0,2544,10688,10688,2362723,0,0,1975,198,36,251,39,251,0,0,0,0,0,0,0,593,340,740266,100095,474,147,693776,8860,6108,5188,0,0,0,0,0,0,0,0,194873
KY,4/30/2022,1336,0,1805,8382,8382,1808989,0,0,908,155,25,199,37,31,0,0,0,0,0,0,0,637,324,987244,78193,530,137,741064,6604,536,0,0,0,0,0,0,0,0,0,30992
KY,5/31/2022,1807,0,1776,7490,7490,1555269,0,0,1074,212,28,195,23,27,0,0,0,0,0,0,0,313,195,418531,85753,244,65,379889,6070,0,0,0,0,0,0,0,0,0,0,9792
KY,6/30/2022,1326,0,1364,6211,6211,1365438,0,0,1043,160,30,157,45,15,0,0,0,0,0,0,0,446,371,575012,66685,315,137,448692,4645,2904,860,0,0,0,0,0,0,0,0,66112
KY,7/31/2022,779,0,1250,5496,5496,1158903,0,0,834,122,16,121,14,13,0,0,0,0,0,0,0,217,289,218567,48011,128,154,189284,3997,0,0,0,0,0,0,0,0,0,0,53206
KY,8/31/2022,954,35,1174,4789,4789,984084,0,0,759,136,21,195,34,24,0,0,0,0,0,0,0,131,278,151068,65964,72,164,123542,3354,2069,0,0,0,0,0,0,0,0,0,10929
KY,9/30/2022,854,4,958,5162,5162,978572,0,0,1084,110,22,192,25,25,0,0,0,0,0,0,0,119,164,126268,63708,67,84,108387,3799,0,0,0,0,0,0,0,0,0,0,22705
LA,4/30/2020,104224,103408,87644,272404,269069,28953820,63997,63245,5,744,0,0,0,0,0,181,0,0,0,0,0,1177,1263,103650,3925672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,5/31/2020,53640,52959,58136,650809,575557,62692621,41875,41673,122,341,0,14,0,0,0,11,0,0,0,0,0,188,522,71374,3663102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,6/30/2020,43496,39474,28954,729355,729706,82266808,19205,18131,513,174,0,1,0,0,0,32,0,0,0,0,0,209,823,111937,3446917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,7/31/2020,39348,31833,22647,642726,671007,76714740,12749,10664,2865,295,0,2,0,0,0,59,0,1,0,0,0,201,1177,146575,3064107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,8/31/2020,20340,25534,8331,631579,600697,71186192,6254,6348,4535,494,0,1,0,0,0,123,0,0,0,0,0,233,1950,199186,2535189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,9/30/2020,33458,53336,9038,580822,611478,75783006,15887,14574,5545,455,0,108,0,13,0,129,0,37,0,7,0,213,1795,220809,2734738,2,21,2366,0,0,0,0,0,0,0,0,0,0,0,0
LA,10/31/2020,25275,51779,2454,507003,545522,69603327,9058,18217,6121,606,0,287,0,30,0,195,0,60,0,7,0,245,2247,261935,2321972,1,8,984,0,0,0,0,0,0,0,0,0,0,0,0
LA,11/30/2020,107089,121678,12689,558600,494025,66266454,85113,87524,9971,991,0,371,0,32,0,209,0,106,0,21,0,1345,7633,851812,4625540,2,50,5350,0,0,0,0,0,0,0,0,0,0,0,0
LA,12/31/2020,6040,15089,1638,454942,416266,56118281,2371,4254,8926,1047,0,563,0,36,0,235,0,149,0,20,0,1147,24733,3011094,1053328,4,69,11821,0,0,0,0,0,0,0,0,0,0,0,0
LA,1/31/2021,14193,9338,2207,483226,434016,57506004,4386,3104,15390,3013,0,279,0,27,0,550,0,76,0,10,0,2069,51348,6304157,1358444,1,24,2568,0,0,0,0,0,0,0,0,0,0,0,0
LA,2/28/2021,5537,937,1515,459316,390901,51702948,1599,256,15261,1799,0,278,0,32,0,403,0,79,0,11,0,1193,23985,3078355,972053,1,20,2140,42,96047,203,1,11,1177,0,0,0,0,0,0
LA,3/31/2021,8229,7248,3434,490578,506922,66346423,1394,2540,17443,2223,0,419,0,37,0,485,0,115,0,0,0,1394,31156,4077667,1154107,4,36,4692,23809,250475,2908,0,0,0,0,0,0,0,0,0
LA,4/30/2021,9247,23834,38123,387270,417932,55085634,1388,6051,12685,1386,63,526,79,66,0,252,8,117,19,20,0,1016,20629,2613826,1061151,7,74,13364,22125,151314,0,0,0,0,0,0,0,0,0,0
LA,5/31/2021,3838,2390,11316,413859,390225,51716676,617,459,11809,1236,81,525,53,46,0,277,17,133,15,17,0,1870,36784,4871390,899427,5,30,5040,8434,159416,611,1,1,25,0,0,0,0,0,0
LA,6/30/2021,2167,748,14101,369445,471229,62369085,362,141,10518,1518,117,821,72,83,0,344,21,160,13,26,0,1408,28086,3715528,841604,6,131,21567,12491,225474,159,0,0,0,0,0,0,0,0,0
LA,7/31/2021,1587,449,8177,327864,380770,50503005,249,64,8881,1306,113,758,165,102,0,354,30,155,26,20,0,653,13442,1738655,741445,4,111,18877,6404,179276,0,0,0,0,0,0,0,0,0,0
LA,8/31/2021,1034,294,1424,246216,99245,13147674,181,35,9507,953,155,1985,131,288,0,257,29,457,26,75,0,498,9912,1296954,894501,7,235,35917,1225,124778,0,0,0,0,0,0,0,0,0,0
LA,9/30/2021,171,4249,845,28254,9365,1168000,38,785,1505,419,74,727,95,108,0,104,12,118,17,30,0,97,2064,279834,225777,5,144,15408,0,31709,407,0,0,0,0,0,0,0,0,0
LA,10/31/2021,1,0,212,380,11932,1648027,0,0,41,226,18,274,105,30,0,42,1,57,15,4,0,56,1094,151356,41505,1,20,3960,180,22565,3753,1,16,3952,0,1,16,3952,0,38650
LA,11/30/2021,0,0,93,154,4197,598333,0,0,5,118,21,265,54,25,0,27,8,80,11,14,0,40,1130,134690,39821,1,36,3852,87,19898,142,0,0,0,0,0,0,0,0,15453
LA,12/31/2021,0,0,591,274,11573,1537420,0,0,55,102,15,345,47,25,0,28,2,86,13,7,0,36,727,95975,51960,2,77,15239,0,21563,142,0,0,0,0,0,0,0,0,11880
LA,1/31/2022,0,0,295,343,6367,839898,0,0,10,566,48,1017,46,28,0,97,11,217,5,9,0,143,2165,285008,152503,0,0,0,71,58147,142,0,0,0,0,0,0,0,0,6206
LA,2/28/2022,0,0,339,148,6146,754501,0,0,6,445,57,938,59,55,0,58,9,169,22,11,0,94,1089,131196,140404,3,65,6955,56,53168,142,0,0,0,0,0,0,0,0,39938
LA,3/31/2022,0,0,36,202,2158,281290,0,0,2,218,96,1065,97,61,0,48,7,171,6,16,0,34,920,122069,135384,2,81,16670,0,71149,605,0,0,0,0,0,0,0,0,152030
LA,4/30/2022,0,0,15,66,868,113188,0,0,0,99,92,814,112,43,0,35,11,162,11,14,0,16,494,48320,103371,4,127,13589,16,52670,1776,1,11,2717,0,1,11,2717,0,130198
LA,5/31/2022,0,0,20,106,908,117771,0,0,4,108,51,1403,64,22,0,17,9,286,5,8,0,43,799,102948,178108,11,302,42534,15,43744,276,1,1,247,3396,0,0,0,0,10272
LA,6/30/2022,0,0,10,114,637,80566,0,0,0,89,33,511,58,23,0,12,5,119,8,7,0,37,756,86001,64955,13,420,44940,10,24887,2006,0,0,0,0,0,0,0,0,133001
LA,7/31/2022,0,25,25,186,1332,148534,0,0,73,75,55,718,46,34,0,16,10,140,7,6,0,30,574,75343,91343,8,227,30869,20,27558,8305,0,0,0,0,0,0,0,0,50324
LA,8/31/2022,0,10,10,123,532,63718,0,0,0,75,29,468,60,6,0,14,3,119,11,1,0,40,770,119758,59541,7,127,20755,11,19152,2396,1,2,494,0,0,0,0,0,66927
LA,9/30/2022,0,0,11,284,95044,22,0,0,38,85,16,195,31,12,0,14,6,37,7,6,0,43,735,92537,25085,10,172,22884,0,20940,284,0,0,0,0,0,0,0,0,10987
LA,10/31/2022,0,0,15,177,342,92070,0,0,0,41,26,202,16,6,0,7,1,54,3,4,0,61,923,144617,39384,12,234,30374,8,17146,1133,0,0,0,0,0,0,0,0,36397
MA,4/30/2020,176219,173193,204208,922173,842993,233079128,109803,109803,30756,13613,0,0,0,0,0,6126,0,0,0,0,0,1,7,1869,4135990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MA,5/31/2020,407084,394889,267114,4702017,2518814,756287302,96146,96146,209187,31488,0,0,0,0,0,10975,0,0,0,0,0,2037,15627,4646708,12391901,0,0,0,0,19077,0,600,5128,1633272,0,0,0,0,0,0
MA,6/30/2020,68516,68516,51160,1954646,1491281,444834283,18548,18548,2963222,41044,0,0,0,0,0,15772,0,0,0,0,0,83459,708489,218514971,3369172,0,0,0,0,1692222,0,6180,55810,21067840,0,0,0,0,0,0
MA,7/31/2020,55810,55810,33368,1901870,1355145,397827417,13979,13979,756861,32170,0,0,0,0,0,11590,0,0,0,0,0,7588,72117,20822243,3603681,0,0,0,0,16136172,0,385,3881,1180910,1005998,0,0,0,0,0
MA,8/31/2020,48350,48350,24261,2110552,1487526,437215248,10897,10897,743957,28755,0,15,0,0,0,10244,0,6,0,0,0,923,11706,2717639,3713628,0,0,0,0,420214,0,106,1636,467301,59450,0,0,0,0,0
MA,9/30/2020,49259,49259,11268,1952458,1089557,320956961,11672,11672,906181,17556,0,417,0,318,0,6061,0,417,0,318,0,6800,72018,22629063,3675814,0,0,0,0,744966,0,151,2771,901673,201049,0,0,0,0,0
MA,10/31/2020,50185,50185,10283,2009441,1079123,316754550,10575,10575,920124,14565,5,9354,2,718,1,4891,2,64,1,8,0,2239,42408,14359863,5547635,0,0,0,0,3778204,0,153,3580,1216844,635221,0,0,0,0,0
MA,11/30/2020,34265,34265,8461,1934792,1240139,366522749,7262,7262,914047,14315,23,8149,18,506,0,4841,23,226,18,226,0,6052,125092,39233309,4867015,0,0,0,0,704613,0,290,6612,2106820,139965,0,0,0,0,0
MA,12/31/2020,25500,25500,6861,1584863,1057641,312289239,6111,6111,751524,14747,24,6492,24,1083,0,4997,4,158,4,158,0,4226,83796,24611977,3893447,0,0,0,0,194946,0,176,4847,1384621,11172,0,0,0,0,0
MA,1/31/2021,22541,22541,4471,1689105,955908,283366247,4707,4707,547869,17956,81,4576,58,1226,56,5877,5,8,5,8,5,3614,24052,6901246,3487920,0,0,0,0,213627,0,56,1560,451656,0,0,0,0,0,0
MA,2/28/2021,14330,14330,2889,1156057,921408,273630634,2975,2975,256931,11284,211,2011,76,609,1,3683,1,20,1,20,1,1928,25579,8064585,2091796,0,0,0,0,91238,0,93,2386,663448,19689,0,0,0,0,0
MA,3/31/2021,14299,14299,3206,1322400,1153377,340836816,2768,2768,341271,14032,366,1788,66,816,0,4637,19,157,19,157,0,8322,38623,11239282,2227816,0,0,0,0,3871026,0,61,1630,470684,795146,0,0,0,0,0
MA,4/30/2021,8600,8600,1957,1041157,855784,252306976,1569,1569,300908,12975,268,4069,75,654,0,4725,1,344,1,75,0,7592,107578,31164636,2356460,0,0,0,0,650692,0,37,1041,299401,82742,0,0,0,0,0
MA,5/31/2021,4945,4945,1241,1124382,785988,231315328,1123,1123,480502,17981,206,8831,9,637,0,8047,2,3312,2,280,0,15621,288785,83286366,3550805,0,0,0,0,464317,0,39,1390,445755,45408,0,0,0,0,0
MA,6/30/2021,4376,4294,933,920189,875209,257631113,894,880,421668,12649,0,7244,0,527,0,5299,0,2701,0,254,0,9940,241439,68931365,2916136,0,0,0,0,8483296,0,19,538,193646,23603,0,0,0,0,837251
MA,7/31/2021,6993,6242,952,854554,614651,182030275,1661,1533,1025376,13389,227,8029,14,627,0,5584,6,2852,1,255,0,38883,781239,220044861,3082492,0,0,0,0,7875846,0,33,748,219967,88075,0,0,0,0,25584489
MA,8/31/2021,15008,14259,1752,1150936,769691,228933561,3293,3168,669641,11652,213,22490,18,490,0,4771,0,7151,0,284,0,11121,320612,90945542,7118980,0,0,0,0,4753475,0,14,322,93670,6296,0,0,0,0,8509003
MA,9/30/2021,7583,7163,798,382567,208763,61550968,1916,1859,792139,8285,225,10332,58,618,0,3371,0,3552,0,296,0,13970,446685,125827763,3115403,0,0,0,0,3035909,0,13,486,151404,1788,0,0,0,0,8554993
MA,10/31/2021,1319,1264,595,64080,64080,18287784,475,464,443123,4946,207,14778,28,870,2,2060,0,4859,0,434,0,10984,340396,96436289,5531967,0,0,0,0,2757648,0,7,292,82814,4869,0,0,0,0,4737638
MA,11/30/2021,1,1,514,2844,55640,15526731,1,1,185791,4179,307,13835,11,1097,0,1705,0,5104,0,532,0,7280,208285,58903672,5019519,121,4176,1374049,0,2379913,0,6,184,51327,0,0,0,0,0,23209244
MA,12/31/2021,4,4,345,3231,48124,13448796,3,3,53844,3451,490,15895,21,969,2,1343,0,6204,0,534,0,2154,56936,16263368,5766976,254,8320,2446524,0,3889522,0,2,79,21093,354,0,0,0,0,24432768
MA,1/31/2022,3,3,275,2643,37797,10647904,0,0,56163,2997,655,13851,24,1097,0,1074,0,5583,0,604,0,1592,39264,11497390,5025043,751,22908,6819137,0,1780017,0,11,348,97117,1072,0,0,0,0,29423039
